station_name,station_add,station_lat,station_lng,intersection_id,intersection_lat,intersection_lng,shortest_distance
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,42469228,40.6922794,-73.9881997,5964.618000000001
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,42476732,40.6946198,-73.9906274,5797.885
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,42480566,40.693036,-73.984292,5461.359
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,42480569,40.6930502,-73.9852301,5540.467000000001
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,42480571,40.693088,-73.986226,5624.539000000001
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,42481888,40.6950251,-73.9889427,5583.829000000001
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,42481889,40.6949665,-73.987162,5436.551000000001
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,42491554,40.6959659,-73.9845903,5113.579000000001
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,42491582,40.6911662,-73.9821756,5537.099999999999
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,42491585,40.6899297,-73.9815542,5602.031999999999
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,42491589,40.688761,-73.980843,5746.503999999999
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,42492210,40.6904673,-73.9878775,5946.655000000001
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,42492213,40.6898629,-73.9882859,6022.169000000001
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,42492415,40.696123,-73.9888829,5461.64
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,42494919,40.6922042,-73.9862727,5723.728000000001
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,42494920,40.6921587,-73.9852776,5639.678000000001
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,42494921,40.6921272,-73.9843423,5562.503000000001
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,42494924,40.6920899,-73.9833969,5496.605
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,42496432,40.691039,-73.9894028,6030.017
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,42497737,40.6960551,-73.9871076,5315.416000000001
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,42502404,40.689222,-73.9846917,5958.825999999999
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,42510861,40.6901632,-73.9870995,6020.454000000001
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,42515825,40.6903899,-73.9898327,6110.849999999999
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,42523094,40.6890086,-73.9861587,6024.966
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,42523684,40.6896291,-73.985733,5946.287
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,42523688,40.688451,-73.9827164,5933.708999999999
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,42523691,40.6879371,-73.9813995,5849.434999999999
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,42523903,40.6905587,-73.9826854,5617.1669999999995
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,42530376,40.6961684,-73.9900623,5759.518
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,42530379,40.695061,-73.9901161,5682.836
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,42533974,40.695022,-73.9907543,5736.947
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,278630368,40.692096,-73.9889495,5919.048
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,278630910,40.6909958,-73.9892384,6044.687
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,278631323,40.6903367,-73.9896591,6126.637
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,278632281,40.6925287,-73.9888795,5967.62
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,278632502,40.6950187,-73.9886923,5996.544
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,278632503,40.6961134,-73.988653,5481.052000000001
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,278634702,40.6925341,-73.9890601,5861.174
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,588036470,40.6910889,-73.986427,5908.287
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,597844593,40.6929609,-73.9833513,5532.493
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,597844596,40.6930266,-73.9831149,5388.614
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,597844756,40.6924916,-73.9905666,6029.461
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,597844772,40.6936062,-73.9835754,5457.5740000000005
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,1258875373,40.6913337,-73.9820768,5754.603999999999
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,1258875489,40.6899251,-73.9813796,5587.302
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,1258875710,40.6920539,-73.9824379,5415.637999999999
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,1258875754,40.688872,-73.9808694,5736.992999999999
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,1258945540,40.6932475,-73.9887372,5806.671
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,1258945651,40.693201,-73.9888695,5793.799
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,1258945659,40.693253,-73.988997,5781.01
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,1693893347,40.6931259,-73.9872481,5641.348000000001
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,2696777590,40.6899461,-73.983563,5796.268
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,3026465132,40.6936053,-73.9833753,5320.597
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,3536386693,40.6932538,-73.9862175,5642.9890000000005
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,4526565698,40.693721,-73.9834313,5306.893
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,4735727610,40.6922318,-73.9872962,5740.850000000001
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,5009155051,40.694921,-73.9860671,5529.019000000001
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,6933321234,40.6910987,-73.9891992,6056.61
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,6993160951,40.6936085,-73.9842856,5397.697
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,9201526517,40.6961868,-73.9905921,5714.805
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,9664385497,40.69496,-73.9889475,5591.079000000001
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,10001058440,40.6949359,-73.988697,5987.329
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,11381945329,40.695257,-73.9886807,6023.0599999999995
FedEx Home Delivery,100 Morgan Ave,40.7084334,-73.931757,11381945330,40.6961114,-73.9885861,5486.696000000001
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42464631,40.6920559,-73.9826228,12087.796000000008
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42464823,40.6921704,-73.9891263,12622.973000000004
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42464824,40.6918024,-73.9882134,12554.637000000002
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42464827,40.6914546,-73.9873387,12471.364000000003
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42464832,40.690663,-73.9853532,12478.358000000007
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42464834,40.690561,-73.985105,12501.266000000009
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42464836,40.690292,-73.984433,12437.19700000001
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42464838,40.6901448,-73.9840629,12165.383000000002
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42464844,40.6897015,-73.9829511,11969.872000000007
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42464847,40.689358,-73.982098,11976.101
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42464848,40.6889411,-73.9810499,11711.416000000007
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42466438,40.6887841,-73.9835721,11943.667000000001
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42469226,40.6932563,-73.9881544,12717.299
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42469228,40.6922794,-73.9881997,12608.606000000002
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42476732,40.6946198,-73.9906274,13007.020000000002
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42480566,40.693036,-73.984292,12436.865000000009
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42480569,40.6930502,-73.9852301,12515.973000000009
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42480571,40.693088,-73.986226,12600.04500000001
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42481888,40.6950251,-73.9889427,13063.586000000008
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42481889,40.6949665,-73.987162,12788.014000000008
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42491554,40.6959659,-73.9845903,12593.336000000007
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42491582,40.6911662,-73.9821756,12193.667000000007
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42491585,40.6899297,-73.9815542,11833.959000000006
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42491589,40.688761,-73.980843,11737.975000000006
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42492210,40.6904673,-73.9878775,12352.085000000003
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42492213,40.6898629,-73.9882859,12427.599000000002
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42492415,40.696123,-73.9888829,12941.397000000008
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42494919,40.6922042,-73.9862727,12395.972000000007
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42494920,40.6921587,-73.9852776,12311.922000000008
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42494921,40.6921272,-73.9843423,12232.988000000008
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42494924,40.6920899,-73.9833969,12153.172000000008
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42496432,40.691039,-73.9894028,12495.779000000002
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42497737,40.6960551,-73.9871076,12795.173000000008
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42502404,40.689222,-73.9846917,12049.885000000002
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42510861,40.6901632,-73.9870995,12278.286000000002
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42515825,40.6903899,-73.9898327,12576.612000000003
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42523094,40.6890086,-73.9861587,12227.344000000003
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42523684,40.6896291,-73.985733,12148.665000000003
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42523688,40.688451,-73.9827164,11862.566
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42523691,40.6879371,-73.9813995,11737.689
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42523903,40.6905587,-73.9826854,12273.734000000006
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42530376,40.6961684,-73.9900623,13239.275000000009
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42530379,40.695061,-73.9901161,13162.593000000008
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,42533974,40.695022,-73.9907543,13053.005000000003
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,278630368,40.692096,-73.9889495,12605.925000000003
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,278630910,40.6909958,-73.9892384,12481.109000000002
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,278631323,40.6903367,-73.9896591,12562.001000000002
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,278632281,40.6925287,-73.9888795,12654.497000000003
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,278632502,40.6950187,-73.9886923,12932.082000000004
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,278632503,40.6961134,-73.988653,12960.809000000008
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,278634702,40.6925341,-73.9890601,13340.93100000001
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,588036470,40.6910889,-73.986427,12396.796000000002
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,597844593,40.6929609,-73.9833513,12507.999000000009
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,597844596,40.6930266,-73.9831149,12364.120000000008
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,597844756,40.6924916,-73.9905666,12750.434000000003
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,597844772,40.6936062,-73.9835754,12433.080000000009
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,1258875373,40.6913337,-73.9820768,11986.531000000006
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,1258875489,40.6899251,-73.9813796,11819.229000000007
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,1258875710,40.6920539,-73.9824379,12072.205000000007
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,1258875754,40.688872,-73.9808694,11694.368000000006
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,1258945540,40.6932475,-73.9887372,12736.026000000003
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,1258945651,40.693201,-73.9888695,12729.337000000003
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,1258945659,40.693253,-73.988997,13260.767000000009
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,1693893347,40.6931259,-73.9872481,12583.217000000008
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,2696777590,40.6899461,-73.983563,12028.195000000007
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,3026465132,40.6936053,-73.9833753,12296.103000000008
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,3536386693,40.6932538,-73.9862175,12618.49500000001
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,4526565698,40.693721,-73.9834313,12282.399000000009
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,4735727610,40.6922318,-73.9872962,12483.715000000007
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,5009155051,40.694921,-73.9860671,12880.482000000009
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,6933321234,40.6910987,-73.9891992,12493.032000000003
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,6993160951,40.6936085,-73.9842856,12373.203000000009
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,9201526517,40.6961868,-73.9905921,13194.562000000009
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,9664385497,40.69496,-73.9889475,13070.836000000008
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,10001058440,40.6949359,-73.988697,12922.867000000004
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,11381945329,40.695257,-73.9886807,12958.598000000004
FedEx Home Delivery,830 Fountain Ave,40.6592922,-73.868921,11381945330,40.6961114,-73.9885861,12966.453000000009
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42464631,40.6920559,-73.9826228,5137.525
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42464823,40.6921704,-73.9891263,5295.771
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42464824,40.6918024,-73.9882134,5352.749000000001
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42464827,40.6914546,-73.9873387,5269.476000000001
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42464832,40.690663,-73.9853532,5439.386
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42464834,40.690561,-73.985105,5463.188
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42464836,40.690292,-73.984433,5399.984
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42464838,40.6901448,-73.9840629,5435.22
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42464844,40.6897015,-73.9829511,5526.446
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42464847,40.689358,-73.982098,5607.887
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42464848,40.6889411,-73.9810499,5508.445999999999
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42466438,40.6887841,-73.9835721,5641.1089999999995
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42469226,40.6932563,-73.9881544,5515.411000000001
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42469228,40.6922794,-73.9881997,5406.718000000001
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42476732,40.6946198,-73.9906274,5071.54
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42480566,40.693036,-73.984292,5094.631
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42480569,40.6930502,-73.9852301,5173.7390000000005
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42480571,40.693088,-73.986226,5169.728
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42481888,40.6950251,-73.9889427,4977.6
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42481889,40.6949665,-73.987162,4878.651000000001
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42491554,40.6959659,-73.9845903,4672.064
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42491582,40.6911662,-73.9821756,5243.396
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42491585,40.6899297,-73.9815542,5390.532999999999
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42491589,40.688761,-73.980843,5535.004999999999
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42492210,40.6904673,-73.9878775,5388.755000000001
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42492213,40.6898629,-73.9882859,5464.269000000001
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42492415,40.696123,-73.9888829,4855.411
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42494919,40.6922042,-73.9862727,5357.000000000001
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42494920,40.6921587,-73.9852776,5272.950000000001
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42494921,40.6921272,-73.9843423,5195.775000000001
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42494924,40.6920899,-73.9833969,5202.901
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42496432,40.691039,-73.9894028,5423.788
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42497737,40.6960551,-73.9871076,4757.5160000000005
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42502404,40.689222,-73.9846917,5678.339
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42510861,40.6901632,-73.9870995,5462.554000000001
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42515825,40.6903899,-73.9898327,5504.620999999999
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42523094,40.6890086,-73.9861587,5658.238
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42523684,40.6896291,-73.985733,5579.559
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42523688,40.688451,-73.9827164,5722.209999999999
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42523691,40.6879371,-73.9813995,5637.935999999999
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42523903,40.6905587,-73.9826854,5323.463
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42530376,40.6961684,-73.9900623,4978.618999999999
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42530379,40.695061,-73.9901161,5076.607
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,42533974,40.695022,-73.9907543,5117.525
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,278630368,40.692096,-73.9889495,5312.8189999999995
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,278630910,40.6909958,-73.9892384,5438.458
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,278631323,40.6903367,-73.9896591,5520.407999999999
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,278632281,40.6925287,-73.9888795,5361.391
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,278632502,40.6950187,-73.9886923,5390.315
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,278632503,40.6961134,-73.988653,4874.823
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,278634702,40.6925341,-73.9890601,5254.945
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,588036470,40.6910889,-73.986427,5356.436000000001
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,597844593,40.6929609,-73.9833513,5165.765
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,597844596,40.6930266,-73.9831149,5021.8859999999995
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,597844756,40.6924916,-73.9905666,5423.232
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,597844772,40.6936062,-73.9835754,5090.8460000000005
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,1258875373,40.6913337,-73.9820768,5817.656999999998
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,1258875489,40.6899251,-73.9813796,5650.354999999999
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,1258875710,40.6920539,-73.9824379,5153.116
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,1258875754,40.688872,-73.9808694,5525.493999999999
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,1258945540,40.6932475,-73.9887372,5200.442
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,1258945651,40.693201,-73.9888695,5187.57
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,1258945659,40.693253,-73.988997,5174.781
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,1693893347,40.6931259,-73.9872481,5083.448
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,2696777590,40.6899461,-73.983563,5482.809
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,3026465132,40.6936053,-73.9833753,4953.869
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,3536386693,40.6932538,-73.9862175,5188.178
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,4526565698,40.693721,-73.9834313,4940.165
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,4735727610,40.6922318,-73.9872962,5182.950000000001
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,5009155051,40.694921,-73.9860671,4971.119000000001
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,6933321234,40.6910987,-73.9891992,5450.380999999999
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,6993160951,40.6936085,-73.9842856,5030.969
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,9201526517,40.6961868,-73.9905921,4933.905999999999
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,9664385497,40.69496,-73.9889475,4984.85
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,10001058440,40.6949359,-73.988697,5381.099999999999
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,11381945329,40.695257,-73.9886807,5416.830999999999
Fedex Ground,148 Leroy St,40.7300934,-74.0095018,11381945330,40.6961114,-73.9885861,4880.467000000001
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42464631,40.6920559,-73.9826228,8996.192000000003
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42464823,40.6921704,-73.9891263,9466.963000000005
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42464824,40.6918024,-73.9882134,9475.612000000005
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42464827,40.6914546,-73.9873387,9392.339000000005
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42464832,40.690663,-73.9853532,9371.077
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42464834,40.690561,-73.985105,9394.878999999999
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42464836,40.690292,-73.984433,9331.675000000001
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42464838,40.6901448,-73.9840629,9366.911000000002
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42464844,40.6897015,-73.9829511,9302.908000000003
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42464847,40.689358,-73.982098,9384.349000000004
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42464848,40.6889411,-73.9810499,9284.908000000003
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42466438,40.6887841,-73.9835721,9417.571000000004
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42469226,40.6932563,-73.9881544,9638.274000000003
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42469228,40.6922794,-73.9881997,9529.581000000004
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42476732,40.6946198,-73.9906274,9362.848000000005
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42480566,40.693036,-73.984292,9026.322
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42480569,40.6930502,-73.9852301,9105.43
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42480571,40.693088,-73.986226,9189.502
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42481888,40.6950251,-73.9889427,9148.792000000005
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42481889,40.6949665,-73.987162,9001.514000000005
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42491554,40.6959659,-73.9845903,8678.542000000003
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42491582,40.6911662,-73.9821756,9102.063000000002
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42491585,40.6899297,-73.9815542,9166.995000000003
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42491589,40.688761,-73.980843,9311.467000000002
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42492210,40.6904673,-73.9878775,9511.618000000006
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42492213,40.6898629,-73.9882859,9587.132000000005
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42492415,40.696123,-73.9888829,9026.603000000005
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42494919,40.6922042,-73.9862727,9288.690999999999
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42494920,40.6921587,-73.9852776,9204.641
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42494921,40.6921272,-73.9843423,9127.466
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42494924,40.6920899,-73.9833969,9061.568000000003
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42496432,40.691039,-73.9894028,9594.980000000005
