cartodb_id,bbl,tract_10,sba_name,ccd_name,cd_name,boro_name,city_name,tax_delinquency,ser_violation,assessed_value,owner_name,res_units,year_built,buildings,net_inc_sqft,gross_exp_sqft,standard_address,inc_tar_info,inc_tar_units_0bed,inc_tar_units_1bed,inc_tar_units_2bed,inc_tar_units_3bed,inc_tar_units_4bed,floodplain_flag,applied_filters
9557087,3024437501,36047054900,Williamsburg/Greenpoint,City Council District 34,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,,7093347,WILLIAMSBURG BRIDEVIEW APARTMENTS HOUSIN G,55,2017,1,,,101 South 5th Street,Breakdown available,9,10,19,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9556742,3024687501,36047054900,Williamsburg/Greenpoint,City Council District 33,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,,22503420,UNAVAILABLE OWNER,160,2010,1,,,11 Broadway,Breakdown available,24,32,22,1,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9545938,3024727501,36047056300,Williamsburg/Greenpoint,City Council District 33,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,1,10971667,UNAVAILABLE OWNER,93,2014,1,,,21 Commercial Street,Information unavailable,,,,,,In 2020s Floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9545939,3024727502,36047056300,Williamsburg/Greenpoint,City Council District 33,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,,11813859,UNAVAILABLE OWNER,103,2017,1,,,5 Blue Slip,Breakdown available,22,29,51,0,0,In 2020s Floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9546621,3024820026,36047056300,Williamsburg/Greenpoint,City Council District 33,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,1,21684150,M HILLER & SONS INC,210,2013,2,,,1133 Manhattan Avenue,Breakdown available,1,54,50,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9546634,3024947501,36047056300,Williamsburg/Greenpoint,City Council District 33,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,,13146736,UNAVAILABLE OWNER,98,2015,1,,,33 Eagle Street,Breakdown available,24,24,49,0,0,In 2020s Floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9546928,3025320034,36047056300,Williamsburg/Greenpoint,City Council District 33,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,,2702250,HURON STREET HOUSINGDEVELOPMENT FUND COR P,32,2001,1,31.8,12.4,148 Huron Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9512890,3030080006,36047045300,Bushwick,City Council District 34,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,,781200,NORTH BROOKLYN OPPORTUNITIES HOUSING DEV ELOPMENT,6,1931,1,,,44 Morgan Avenue,https://furmancenter.org/files/CoreData/housing-connect-lottery-files/228.pdf,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9556863,3030400024,36047051100,Williamsburg/Greenpoint,City Council District 34,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,,612450,NORTH BROOKLYN OPPORTUNITIES HOUSING DEV ELOPMENT,6,2015,1,,,40 Scholes Street,https://furmancenter.org/files/CoreData/housing-connect-lottery-files/228.pdf,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9510296,3027327501,36047051500,Williamsburg/Greenpoint,City Council District 34,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,,3134701,UNAVAILABLE OWNER,39,2014,1,,,59 Frost Street,Breakdown available,3,12,23,0,0,In 2020s Floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9561664,3027347502,36047049700,Williamsburg/Greenpoint,City Council District 34,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,1,3977550,MEEKERMAN LLC,50,2015,1,,,410 Manhattan Avenue,Breakdown available,4,10,27,0,0,In 2020s Floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9510698,3027570028,36047050100,Williamsburg/Greenpoint,City Council District 34,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,,5206050,609 METROPOLITAN AVENUE ASSOICATES LP,65,1920,1,34.1,8.4,609 Metropolitan Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9563632,3027827502,36047049500,Williamsburg/Greenpoint,City Council District 34,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,1,5993165,UNAVAILABLE OWNER,51,2016,1,,,695 Grand Street,Breakdown available,7,11,14,6,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9511114,3027850042,36047051300,Williamsburg/Greenpoint,City Council District 34,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,,1473300,HP YUCO HDFC,10,2015,1,,,37 Maujer Street,https://furmancenter.org/files/CoreData/housing-connect-lottery-files/230.pdf,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9512081,3027910035,36047051300,Williamsburg/Greenpoint,City Council District 34,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,,739800,HP YUCO HDFC,6,2015,1,,,37 Ten Eyck Street,https://furmancenter.org/files/CoreData/housing-connect-lottery-files/230.pdf,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9512083,3027910037,36047051300,Williamsburg/Greenpoint,City Council District 34,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,1,1469250,HP YUCO HDFC,18,2018,1,27,14,33 Ten Eyck Street,Breakdown available,0,9,5,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9512307,3029210016,36047048100,Williamsburg/Greenpoint,City Council District 34,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,,2035800,MSGR VETRO ASSOCIATES LP,45,1992,1,16,18,324 Devoe Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9555679,3029220003,36047048100,Williamsburg/Greenpoint,City Council District 34,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,,7506900,260 POWERS STREET HOUSING DEVELOPMENT FU ND CORPORA,96,1930,2,13.4,16.2,75 Bushwick Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9512954,3030120004,36047045300,Bushwick,City Council District 34,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,,617400,120 GERRY STREET HOUSING DEVELOPMENT FUN D CORP.,6,1931,1,,,18 Morgan Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9512957,3030120008,36047045300,Bushwick,City Council District 34,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,,625500,"STAMMTISCH HOUSING DEVELOPMENT FUND COMP ANY, INC.",5,1931,1,,,26 Morgan Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9517834,3032460038,36047042900,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,,456750,"STAMMTISCH HOUSING DEVELOPMENT FUND COMP ANY, INC.",5,1931,1,,,195 Stockholm Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9570432,3032480011,36047044500,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,1,429300,"STAMMTISCH HOUSING DEVELOPMENT FUND COMP ANY, INC.",5,1931,1,,,1560 Dekalb Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9564111,3032870040,36047043100,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,,697950,"STAMMTISCH HOUSING DEVELOPMENT FUND COMP ANY, INC.",5,2015,1,,,1285 Greene Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9570799,3032890044,36047043100,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,,448650,"STAMMTISCH HOUSING DEVELOPMENT FUND COMP ANY, INC.",6,1931,1,,,1351 Greene Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9576854,3034560045,36047040300,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,,307350,"STAMMTISCH HOUSING DEVELOPMENT FUND COMP ANY, INC.",5,1911,1,,,27 Granite Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9566218,3030700010,36047050500,Williamsburg/Greenpoint,City Council District 34,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,,458100,140 JOHNSON HOUSING DEVELOPMENT FUND COR PORATION,24,1999,1,6.2,4.6,140 Johnson Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9558638,3030750029,36047045300,Bushwick,City Council District 34,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,,753750,120 GERRY STREET HOUSING DEVELOPMENT FUN D CORP.,6,1920,1,,,27 Ingraham Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9513296,3031137501,36047049100,Williamsburg/Greenpoint,City Council District 34,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,,7523984,COOK STREET HOUSING LLC,89,2010,1,,,21 Cook Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9567280,3031290001,36047048900,Bushwick,City Council District 34,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,,,43838100,NYC HOUSING AUTHORITY,1220,1960,8,12.5,6.5,130 Moore Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9569490,3031450100,36047039100,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,1,1705950,UNAVAILABLE OWNER,62,2004,1,6.8,8.6,10 Forrest Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9567550,3031510012,36047039100,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,1,3514500,RHIENGOLD GARDENS HOUSING DEVELOPMENT FU ND COMP.,45,2004,1,,,555 Bushwick Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9568432,3031517502,36047039100,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,1,6956337,UNAVAILABLE OWNER,58,2009,1,,,591 Bushwick Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9568433,3031517503,36047039100,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,,4445035,UNAVAILABLE OWNER,59,2008,1,,,87 Melrose Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9560389,3031540001,36047042500,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,1,1650600,UNAVAILABLE OWNER,61,2002,1,6.6,10.7,43 Central Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9559881,3031570101,36047042500,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,,985950,UNAVAILABLE OWNER,38,2005,1,6.8,11.1,63 Central Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9560819,3031640026,36047042500,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,1,1467000,WILSON AVENUE LP,85,2004,1,,,52 Wilson Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9515032,3031660023,36047042700,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,,1756800,"MENNONITE UNITED REVIVAL HDFC, INC.",24,2012,1,14.8,12.3,422 Melrose Street,Breakdown available,0,0,7,1,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9569766,3032580023,36047043100,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,1,586350,"IRVING STOCKHOLM HOUSING DEVELOPMENT FUN D COMPANY,",8,1931,1,,,246 Stockholm Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9560616,3031660036,36047042700,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,1,751050,"IRVING STOCKHOLM HOUSING DEVELOPMENT FUN D COMPANY,",8,1931,1,,,22 Irving Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9569765,3032580022,36047043100,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,1,586350,"IRVING STOCKHOLM HOUSING DEVELOPMENT FUN D COMPANY,",8,1931,1,,,244 Stockholm Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9515332,3032040008,36047039300,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,1,1596150,THE HOUSING OUTREACH FUND IX LIMITED PAR TNERSHIP,41,1931,1,,,1013 Broadway,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9562762,3032220008,36047044500,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,,450900,"WYCKOFF HEIGHTS REALTY, INC.",6,1931,1,,,85 Wyckoff Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9562235,3032110015,36047044500,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,,416250,"WYCKOFF HEIGHTS REALTY, INC.",6,1931,1,,,1338 Willoughby Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9562227,3032110003,36047044500,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,,416250,"WYCKOFF HEIGHTS REALTY, INC.",6,1931,1,,,77 Wyckoff Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9562232,3032110008,36047044500,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,,416250,"WYCKOFF HEIGHTS REALTY, INC.",6,1931,1,,,63 Wyckoff Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9562233,3032110010,36047044500,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,,309600,"WYCKOFF HEIGHTS REALTY, INC.",6,1931,1,,,61 Wyckoff Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9515379,3032110012,36047044500,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,,416250,"WYCKOFF HEIGHTS REALTY, INC.",6,1931,1,,,1330 Willoughby Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9515380,3032110013,36047044500,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,,416250,"WYCKOFF HEIGHTS REALTY, INC.",6,1931,1,,,1332 Willoughby Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9562234,3032110014,36047044500,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,,416250,"WYCKOFF HEIGHTS REALTY, INC.",6,1931,1,,,1336 Willoughby Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9515381,3032110016,36047044500,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,,416250,"WYCKOFF HEIGHTS REALTY, INC.",6,1931,1,,,1342 Willoughby Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9563845,3032320074,36047042300,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,1,796950,"D & F DEKALB, LLC",28,2005,1,9.8,8.3,1251 Dekalb Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9569709,3032560026,36047042100,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,,441900,JC REAL ESTATE DEVELOPMENT L.P.,6,1931,1,,,202 Wilson Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9562854,3032570003,36047043100,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,,504000,BUSHWICK PROPERTIES MGNT LTD PTRSH,6,1931,1,,,205 Wilson Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9565272,3032610020,36047044300,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,1,813150,420 STOCKHOLM STREETASSOCIATES LP,35,1931,1,9.3,12.3,420 Stockholm Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9570032,3032650058,36047042100,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,,426600,BUSHWICK PROPERTIES MGNT LTD PTRSH,6,1931,1,,,91 Himrod Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9570033,3032650059,36047042100,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,1,426600,BUSHWICK PROPERTIES MGNT LTD PTRSH,6,1931,1,,,89 Himrod Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9570034,3032650060,36047042100,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,,426600,BUSHWICK PROPERTIES MGNT LTD PTRSH,6,1931,1,,,87 Himrod Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9570341,3032660040,36047042100,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,1,1595250,HIMROD STREET HDFC INC,36,2007,1,12.4,11.4,171 Himrod Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9518290,3032850082,36047041900,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,,548550,BUSHWICK PROPERTIES MGNT LTD PTRSH,6,1931,1,,,1151 Greene Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9570629,3032760039,36047042100,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,,472500,CASA PASIVA HOUSING DEVELOPMENT FUND COR PORATION,14,1994,2,11,14.3,181 Harman Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9570630,3032760041,36047042100,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,1,479700,CASA PASIVA HOUSING DEVELOPMENT FUND COR PORATION,14,1994,1,10.8,9.4,175 Harman Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9518348,3032860016,36047041900,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,1,691650,CASA PASIVA HOUSING DEVELOPMENT FUND COR PORATION,14,1994,3,11,14.3,158 Harman Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9565019,3032890014,36047043100,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,,447300,JC REAL ESTATE DEVELOPMENT L.P.,6,1931,1,,,302 Harman Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9571237,3033030001,36047044100,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,,5651100,SR.LUCIAN SENIOR HOUSING DEVELOPMENT,150,1986,1,12.8,14.1,415 Bleecker Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9571314,3033040022,36047039500,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,1,620550,BUSHWICK PROPERTIES MGNT LTD PTRSH,7,1931,1,,,15 Menahan Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9571682,3033060021,36047041900,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,,527850,COOPER & DECATUR LIMITED PARTNERSHIP,6,1931,1,,,158 Bleecker Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9572482,3033130002,36047039500,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,,475650,BUSHWICK PROPERTIES MGNT LTD PTRSH,6,1931,1,,,12 Menahan Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9566556,3033220017,36047039900,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,,690300,BUSHWICK PROPERTIES MGNT LTD PTRSH,8,1931,1,,,436 Evergreen Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9566575,3033230032,36047041700,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,1,487350,BUSHWICK PROPERTIES MGNT LTD PTRSH,6,1931,1,,,146 Grove Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9520110,3033230038,36047041700,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,1,472950,BUSHWICK PROPERTIES MGNT LTD PTRSH,5,1931,1,,,362 Central Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9520190,3033260062,36047043300,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,,572850,LINDEN OWNER LLC,12,1931,2,29.8,8,263 Linden Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9520191,3033260065,36047043300,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,1,1043100,LINDEN OWNER LLC,32,1931,4,12.1,10.2,255 Linden Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9566439,3033300032,36047039700,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,,1299600,NYC HOUSING DEVELOPMENT CORP.,83,1928,1,6.6,10.7,1103 Gates Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9520691,3033330058,36047041700,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,1,1554300,UNAVAILABLE OWNER,40,2001,1,11.2,11.1,150 Linden Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9520697,3033350001,36047043300,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,1,1892250,KNICKERBOCKER SQUAREASSOCIATES L P,43,1998,1,10.1,9.8,561 Knickerbocker Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9521230,3033590048,36047041500,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,1,1146150,1109 MADISON STREET HOUSING DEVELOPMENT  FUND CORP,18,1994,1,19.4,8.2,1113 Madison Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9570576,3033680028,36047041500,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,,328950,1122 REALTY ASSOCIATES LLC,16,1906,2,7.2,5.8,1120 Madison Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9569809,3033680038,36047041500,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,,429300,BUSHWICK PROPERTIES MGNT LTD PTRSH,6,1904,1,,,464 Central Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9573271,3033750031,36047041500,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,,384750,BUSHWICK PROPERTIESMANAGEMENT LIMITED PA RTNERSHIP,5,1913,1,,,474 Central Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9573736,3033840012,36047043500,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,,358650,JC REAL ESTATE DEVELOPMENT L.P.,5,1907,1,,,248 Cornelia Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9573789,3033840035,36047043500,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,,389250,JC REAL ESTATE DEVELOPMENT L.P.,6,1905,1,,,708 Knickerbocker Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9573984,3033900007,36047041500,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,,380700,COOPER & DECATUR LIMITED PARTNERSHIP,6,1915,1,,,485 Central Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9572116,3033990020,36047043700,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,,429300,"BISHOP BK, LLC",6,1906,1,,,1342 Hancock Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9573790,3033840037,36047043500,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,1,389250,"BISHOP BK, LLC",6,1905,1,,,710 Knickerbocker Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9521006,3033920065,36047043700,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,,462600,"BISHOP BK, LLC",6,1907,1,,,1327 Hancock Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9572114,3033990016,36047043700,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,1,429300,"BISHOP BK, LLC",6,1906,1,,,1334 Hancock Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9523187,3034060052,36047043700,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,,659250,JC REAL ESTATE DEVELOPMENT L.P.,6,1906,1,,,1241 Halsey Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9523248,3034110055,36047041300,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,,582750,JC REAL ESTATE DEVELOPMENT L.P.,6,1905,1,,,187 Eldert Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9523339,3034130005,36047043700,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,1,1962450,KNICKERBOCKER COMMONS HOUSING DEVELOPMEN T FUND COR,24,2013,1,,,803 Knickerbocker Avenue,Breakdown available,0,3,11,3,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9523967,3034170010,36047041300,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,,463500,JC REAL ESTATE DEVELOPMENT L.P.,6,1912,1,,,194 Eldert Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9523569,3034180033,36047043700,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,,528750,JC REAL ESTATE DEVELOPMENT L.P.,6,1912,1,,,818 Knickerbocker Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
