X,Y
996815,223747
992916,231595
990117,226209
999328,222350
987604,204610
1001146,229060
990522,226607
1000628,243318
993972,231318
998168,233553
1000903,229479
990757,226481
996931,224484
990360,215266
996028,232252
986419,208730
994952,217030
999832,230570
1001507,232696
990494,226623
988144,206881
990575,227505
990494,226623
996945,224567
995068,230532
999731,226495
997349,222203
994874,230598
998626,242111
987442,208741
990360,215266
998756,243177
984731,203424
989907,203483
984731,203424
986338,217528
984791,210041
1000934,227925
1001638,230788
1000222,243347
990360,215266
998168,233553
992102,211169
986559,211259
994581,228912
998894,241368
985956,200923
984122,212606
997696,232666
992780,219225
984651,210120
989397,207581
1001498,246611
996198,225785
987978,211938
986012,215092
1000654,233077
1000134,243993
998944,231885
999824,240923
1001272,248059
985601,198511
1000888,249047
984814,210018
998944,231885
983578,213198
988218,205264
998831,226862
991886,227675
997373,232546
981398,195741
997475,239726
994836,217039
999912,228998
985601,198511
989255,223187
991510,226875
998889,231799
1006227,254199
992864,228580
991567,213883
1005900,254371
984559,202179
1000335,243885
989217,205319
1000458,243013
1001284,250674
997939,241205
997749,221376
997306,221626
996308,238272
996472,225233
996049,220764
994241,230298
981804,200140
985094,210259
1000775,237009
982981,202902
999458,240752
996308,238272
997232,235592
988207,208852
1004333,253454
987057,199065
1001843,237298
1005555,254750
986865,206326
982866,206434
997655,222589
985472,200994
986589,216939
999367,236262
989951,226297
999516,241317
1001099,249522
984376,201602
984814,210018
998251,241131
984685,209908
1000873,248788
1000918,233019
990496,204937
984476,208603
987251,208770
989805,226380
990164,203184
989064,209577
996161,219162
1007177,255475
990226,224936
1000749,236728
991288,203429
998100,233638
990713,224673
986450,203649
990473,226522
990426,200941
985696,205586
990426,200941
997232,218574
1001592,228694
999328,222350
997726,225974
990348,210331
998159,229972
997696,232666
990426,200941
1000918,233019
989693,201854
999711,236704
988329,201605
1001592,228694
997903,239125
997615,222681
997768,234449
992753,228091
990309,203829
1002611,248074
981472,201931
998590,220906
992596,214512
997067,224204
984258,205001
990426,200941
986761,211080
996154,237446
990426,200941
998944,231885
1001282,230081
999252,241467
987340,208802
990257,215293
987549,214793
998950,231896
1008783,257999
997302,237408
998663,227258
1002067,231748
982010,204222
984059,204838
985342,197659
984551,204983
996351,233110
987535,203937
989230,223068
994862,230598
998763,226893
992301,229587
998251,241131
1000422,249293
996351,233110
989807,202100
1006652,256803
997443,239226
999309,231405
1000600,240829
1000065,249072
992712,228110
988592,209546
1002899,248817
987774,207435
988897,199139
993017,231625
988897,199139
990735,224660
1000969,232051
990524,226606
990360,215266
981365,201118
982276,203468
998156,223007
996815,223747
1001427,240556
999328,221729
985803,219129
996910,238272
990959,202149
991791,227421
1001089,232510
1000327,237558
998308,220914
985099,212659
1001160,247325
990259,224918
983424,202797
990959,202149
982058,197501
1000333,249557
999945,235566
994952,217030
1001549,237567
984068,202387
989428,210259
986348,213158
982001,204286
998818,241922
1001098,233008
1004404,253324
991951,203848
982001,204286
996893,220924
998085,235544
1000056,243347
996351,233110
997605,224800
1004404,253324
1000270,241294
989657,207726
992046,226683
984217,203551
1002735,248994
983839,197168
996641,230572
997513,220904
1004231,254268
995360,230322
990854,203246
1000646,237525
990242,224927
987170,201444
988511,202818
992813,228707
994711,216658
999616,244485
998463,220770
984118,198488
987991,201806
983543,209703
983214,205211
990292,224899
996506,223920
1000286,244796
996815,223747
1001112,244194
1003692,251279
1000244,243335
1000103,229676
992742,232069
998156,223007
986740,217450
998813,239139
994274,230280
990693,204123
985856,200653
997615,222681
994883,215668
1000222,243347
997903,234693
1006955,255294
997625,233310
994222,230638
1007629,256318
984162,204778
994274,230280
998434,220690
988937,201041
1000617,236507
996600,222010
989883,225431
1001151,243639
997878,228606
988119,212794
987005,198531
996742,221931
984856,209995
984784,210042
985063,198907
994137,231824
996161,219162
987170,201444
982698,211843
989759,201815
986001,215073
999051,229485
988562,210738
990360,215266
1000852,237566
1002560,247194
1003777,251022
988220,211803
1000236,230337
990032,208985
990674,210768
1001426,239201
984458,208564
985397,201001
990205,208991
989425,208788
986264,214496
997270,233810
1001170,240595
997393,231065
997393,231065
999328,243540
999909,240503
990483,215080
997956,222489
998398,229762
985795,200487
984884,199496
990522,226607
983854,213049
985158,211697
996989,221745
1003998,253782
993017,231625
985578,199418
985631,199557
998013,230356
996530,232227
996375,220691
986338,212945
996094,232638
1004229,254363
996923,239139
997615,222681
985125,207920
987476,216152
995073,218100
991534,229081
985898,198802
989282,207641
989694,207416
1000227,237867
990906,222076
999261,222298
986379,213147
1000485,236875
998947,242141
998458,223432
990408,201821
983956,197248
997726,225974
984150,205162
984150,205162
994931,229616
999122,238110
1003768,253803
983578,213198
993596,231821
996742,221931
987693,205556
1000547,237057
1003404,251462
990408,201821
1001060,249391
985778,209020
997306,221626
985804,219129
987170,201444
1000654,233077
990226,224936
996141,219180
993722,231830
989993,202870
988579,210810
996644,231931
985857,198983
1002908,251472
988923,202473
986279,199668
999111,228250
996423,237592
989416,208793
996383,219673
1002091,246153
995480,217127
982716,208312
988923,202473
995946,216664
995946,216664
1001146,229060
982125,198871
1001133,234089
993458,229068
986200,202129
1004033,253579
986728,203812
990408,201821
1004467,253194
1004467,253194
1004467,253194
1004467,253194
1004467,253194
984651,210120
997594,233024
989339,201609
1001017,237377
1001017,237377
1001017,237377
1001017,237377
987676,217535
985647,200593
988155,201351
999894,240511
985018,212405
986209,210768
995802,234817
995257,235847
996794,238615
983596,209813
983168,211031
1004467,253194
990518,202266
999308,243673
989957,202893
997457,219377
993256,226321
995506,230843
995068,230532
1000249,243933
990415,223577
996259,221706
986217,198737
998865,226801
992960,227674
996335,233719
997712,222624
985907,203423
990120,212052
989229,218165
985928,198806
985381,201638
991755,229161
996704,219491
989874,202350
997775,229905
991342,203741
992918,229840
1000682,242842
987185,198785
987251,208770
996506,223920
1000922,237520
996506,223920
990063,211711
983578,213198
997323,222354
997396,222293
997414,221528
987743,220078
989794,222368
997362,236842
992581,228812
989771,222380
992044,227838
989607,221577
997015,225726
989493,201966
1001592,228694
1001592,228694
999459,222188
997615,222681
981667,203305
983578,213198
999902,240215
995822,234868
983545,196853
992984,231583
1002035,228728
984150,205162
1000190,225770
988937,201041
1001966,233337
982943,208266
982943,208266
1001086,233753
985163,206676
987251,208770
982943,208266
982943,208266
984651,210120
988220,211803
993776,231200
983558,204258
989139,206878
985313,201965
982943,208266
988208,205269
983988,207699
982943,208266
1001143,243643
984163,205183
1001320,233989
984163,205183
982943,208266
1000766,248400
1001110,238952
982943,208266
1000559,245908
982893,206195
986340,214368
987544,216407
987544,216407
1001583,250286
987931,218802
998493,229945
988731,198938
982920,208202
1001543,245653
999632,236435
1000040,234831
1000498,243084
982943,208266
1001465,249736
1000910,237527
998128,231391
1000730,242768
998128,231391
998128,231391
982943,208266
994529,216167
993182,217505
1000496,246723
989924,201820
984228,209041
989880,226336
986594,201226
1004475,253178
999626,244117
999187,222349
986594,201226
1000655,233166
989212,211896
985857,198983
1000654,233077
1001107,231500
990274,202418
1005915,254047
987488,216439
983578,213198
1006878,257309
984508,201610
990108,209673
982943,208266
999361,244117
982943,208266
1002472,249615
1000711,233069
987032,205635
986050,216641
993761,231601
987275,221373
988480,201318
998935,233561
989726,201835
997903,234693
992592,228821
996339,237962
991226,202185
993629,217564
999458,240752
998128,231391
1000736,243331
999867,240236
998128,231391
990242,224927
1002036,246652
987010,198492
1000381,239171
996396,225108
989898,226326
999187,222349
986999,217307
989805,226380
994952,217030
999425,222227
992129,225392
994222,230638
999449,222215
991959,224488
994980,229590
999449,222215
994549,230926
996704,219491
995474,230860
997637,224187
990504,224138
989726,201835
999278,244164
999388,228396
1001188,249807
999278,244164
989203,207038
989747,202424
994133,231605
999252,241467
987877,214102
999349,222249
995801,234613
1000715,244262
989219,207116
995938,234251
982589,207260
989400,207641
995112,217933
1000103,229676
988917,202547
993564,231842
996258,219735
982175,207251
997128,237003
993776,231200
1001429,248389
990348,210331
999555,243856
992678,218978
999425,222227
993369,219640
990391,224848
995656,223767
994916,230251
1000496,234448
998089,239392
1000195,237330
982602,197693
990499,208642
999372,222325
989469,210138
1000711,233069
994712,229349
990744,209434
1001312,233699
1001430,250502
1000208,234311
999227,243817
993088,228219
989683,225433
997579,235762
989874,224576
988948,224390
999585,227956
999598,228274
986731,201564
985314,197782
988497,201543
1004104,253322
987310,210386
987005,198531
1000061,222544
989805,222361
989805,222361
997615,222681
1000925,239055
998845,224635
999288,228044
999747,238016
997731,222614
1005589,255846
1001929,251305
986940,217258
983909,210612
984653,208414
999113,227607
984176,210382
996345,220902
983935,210596
983607,210584
984989,210310
999224,222115
999417,222300
983488,205971
984747,207801
982198,206435
987724,216314
988163,205007
983788,197775
989528,215972
986427,215839
992205,229332
982602,206194
989308,223988
995641,231552
998802,240529
992729,230931
999372,222325
1000289,228191
982920,208202
986138,216599
993017,231625
998251,241131
999227,243817
987744,211186
999350,222338
983578,213198
999417,222300
999316,222357
998756,240547
1006602,254827
986901,204288
997145,234796
989430,210838
991354,226768
982602,206194
982602,206194
990065,225331
990996,207480
999893,241998
997392,231914
994529,216167
995474,230860
1004424,253962
1000275,237790
984784,210042
1000103,229676
1004424,253962
996506,223920
991772,227731
986594,201226
986024,209533
993418,211424
985151,197756
989824,200104
992501,231484
998557,223972
997623,229819
988763,209743
998184,235870
998533,230791
1000240,233074
996954,232479
1001284,237326
983438,206721
1000901,238749
998358,223791
996191,233454
988916,209499
997623,229819
981866,204841
991420,227631
999339,222344
999159,222448
986760,206685
999364,222337
998442,220387
990156,227734
988031,203196
987980,201792
999449,222215
991674,214128
996383,219673
995571,219821
999442,243116
997372,237999
999134,239181
991635,214150
996448,230917
1000809,243323
987462,202787
999449,222215
999283,222376
994222,230638
998074,222746
999049,226734
986594,201226
998419,240116
999417,222300
998358,223791
997023,230321
989592,208989
999250,229296
987005,198531
1001399,230620
1001437,228466
1002387,231645
1001234,233840
989627,204697
993005,227717
998260,229916
998952,231970
998952,244150
984928,211276
999810,222086
999088,220785
987974,201762
996339,237962
987011,202294
985393,208400
998038,233079
987251,208770
999425,222227
986138,216599
999372,222325
999425,222227
997227,235512
985143,198439
1000835,233963
989993,202870
991654,226683
992222,228378
1001346,239715
992983,231643
1000298,243305
998308,228995
1001462,233913
990126,203115
987909,208317
990415,223577
998357,223790
998751,226901
994135,231301
1001592,228694
986138,216599
992855,228035
994843,231033
1004777,253329
987773,206120
985857,198983
982943,208266
990842,209025
994529,216167
993678,231254
982435,197044
1000407,243245
989700,224675
998463,226804
1001092,233001
999276,228021
1001151,232980
994952,217030
999049,226734
1002174,231689
999286,222074
992069,224526
998337,223279
994222,230638
992577,212431
991183,225242
984412,205135
992878,231702
992193,228099
999857,232962
989338,222946
983985,205857
999417,222300
994738,230832
999357,222037
993012,231628
995955,233038
985442,201146
993012,231628
999205,227310
999339,222344
999353,222343
993012,231628
1005536,254741
993012,231628
988753,207931
992994,231637
1001200,240092
1000813,233968
993012,231628
990110,203080
999372,222325
993776,231200
999328,243540
988031,206312
1001443,233924
987290,201768
987251,208770
983739,204176
986999,217307
999224,222115
995843,231253
1002770,230164
995843,231253
988913,207849
1001898,246939
992878,231702
987949,204564
985835,202073
987948,204476
987949,204564
995309,216971
987119,201504
987172,204227
995309,216971
988918,204589
994112,230109
997787,222583
998374,223406
987191,201516
993632,231579
985038,198997
988725,198986
999328,222350
982192,206436
989627,204697
997698,222006
999353,222343
1000242,246373
996640,237990
986594,201226
997721,222619
995474,230860
991816,213147
995188,217586
984150,205162
984856,209995
986828,198745
982943,208266
984814,210018
984784,210042
999166,229412
1005865,254901
1001815,249227
999171,244606
1001461,250584
982943,208266
998240,234190
996644,231931
987948,204476
996367,230683
994014,221062
986323,214471
987948,204476
987948,204476
987601,203900
999962,245237
999472,241637
999869,230322
994965,217039
1001706,238622
1000298,243305
1001352,244113
998555,229004
1001281,234156
1001462,233913
986901,204288
997150,238898
985047,208290
1000265,243323
984480,215398
999483,228041
996910,222142
990822,224605
997374,234664
998251,241131
1000813,233968
997372,237999
1006383,255154
998251,241131
999361,222332
987751,199268
1001736,250452
981369,197714
1001753,248823
986267,216821
997019,226219
989951,226297
1000895,227859
983384,210625
998982,229762
992188,223359
996267,238614
984150,205162
1002472,249615
983488,205971
1002096,246165
987535,203937
988923,202473
999133,235789
998609,224243
989323,202057
997415,239206
998305,223522
998021,222783
998286,223532
998449,226174
997649,238929
989340,222945
989821,200108
987129,204448
987129,204448
1000731,237684
1000731,237684
1000205,237322
999372,222325
984285,209010
984856,209995
984651,210120
988824,198946
1000306,236062
984814,210018
1000731,237684
1005555,254750
984856,209995
985047,208290
1000306,236062
986082,216623
999447,232697
984784,210042
998021,222783
987662,211140
989824,200104
987129,204448
999417,222300
1000205,237322
987733,206309
982943,208266
994075,231288
1006543,254798
996678,230624
984495,208430
983615,209661
984624,214232
1004475,253178
1004475,253178
1004475,253178
1004475,253178
1004475,253178
1001210,240086
1004475,253178
986169,216802
986190,216772
986259,216826
986213,216760
986252,216830
986252,216830
986259,216826
986213,216760
986244,216834
1004475,253178
987009,216109
1004475,253178
1004475,253178
1004475,253178
1004475,253178
984831,210103
999361,222332
984784,210042
984814,210018
983578,213198
1002122,235058
994952,217030
984808,210115
987010,198492
982239,207300
987097,205599
984856,209995
987843,205784
986137,216676
987032,205361
997362,236842
988343,202611
982239,207300
986715,214496
996640,237990
986137,216676
998296,223527
1004475,253178
987476,216152
987400,216787
999330,222356
988824,198947
997839,225593
999125,227918
996087,221991
992069,224526
988937,201041
1006495,255683
988937,201041
996556,222940
984495,208430
998209,229944
984333,198597
983223,197380
989783,222374
987620,203890
987186,217207
990305,217270
998635,223031
989993,202870
993088,228219
999784,244644
1001432,230300
989613,210233
990442,225507
993088,228219
994891,230589
999589,237961
992984,231583
1000700,243271
987974,201762
998615,221307
998139,238842
1000249,243933
999627,237811
987310,210386
990234,201750
990207,204692
990194,225561
992226,226584
999784,244644
1000909,246868
982265,196736
988737,204689
991989,215046
1004777,253329
983824,197193
986127,208550
992744,228744
986436,204902
986436,204902
989945,223911
1005794,254603
989783,222374
989783,222374
993884,230730
988937,201041
993554,228706
990075,201170
992374,227996
991420,225181
987186,217207
984217,203551
1001131,234700
996467,233050
1001386,237266
1001216,240673
986694,222053
985188,212400
990910,222076
983488,204513
991990,225167
989936,226312
998576,223065
993850,230613
1005981,255541
1000921,232704
984347,216673
982001,204286
990284,201838
987148,212028
989794,222368
997712,222624
1000300,233041
988256,211783
990204,214983
986082,216624
995340,217803
982943,208266
990000,201759
997615,222681
984683,210088
1001048,231557
999227,243817
1002174,231774
989361,201675
992962,216419
983568,196882
982943,208266
988762,207926
988762,207926
1000205,237322
988762,207926
996506,223920
1002321,236854
998193,233416
988661,207985
1004703,252735
982301,204919
992332,212567
993144,231233
988657,200570
994658,215154
989805,226380
997327,235232
996112,235974
996080,235111
985942,212189
994030,231951
998603,240014
983461,209938
987295,210262
983014,205497
984672,208491
994449,218269
988661,207985
995112,217933
1001524,244936
983067,202654
997917,239867
989475,223194
996981,234884
991635,214150
990035,213631
982943,208266
1000211,228838
1001858,251178
984136,206566
984152,201656
989068,209617
984814,210018
994529,216167
984967,199864
986293,201777
983333,205886
989578,199024
987958,199289
983797,197364
986303,201941
989480,210134
986212,201759
983258,210981
988824,198947
999355,238983
989317,201539
1000483,242522
1000483,242522
984711,205066
990912,229039
982943,208266
1005654,255778
987028,203409
999459,222188
988204,208847
989055,205109
1002557,247961
985773,216198
987948,204476
985898,198802
987948,204476
993669,227898
997174,232033
998335,223199
982943,208266
992984,231583
998894,241368
987980,201792
996351,233110
996678,230624
994473,217017
998176,239937
998805,220278
987974,201762
996523,219596
980618,197068
996286,219720
996268,219730
1000279,238975
1000171,237638
996994,232252
1000563,236536
996286,221754
997903,238415
996021,219571
996137,220715
997936,239477
1001290,240933
995470,236365
996337,230773
996276,222189
993530,232599
997090,232086
996861,230498
997057,237543
997001,231811
1001290,240933
997053,224507
990691,216968
994862,230598
996290,232202
982943,208266
987651,204688
996924,231252
998982,222469
989627,204697
987476,216152
998609,223058
982943,208266
997167,224750
990242,224927
996286,219720
992593,218028
988451,216208
993554,228706
994965,217039
983937,209486
989061,200795
988527,204886
997412,230102
996308,238272
1000371,236337
990842,225810
1001041,233035
1000306,236062
993218,218976
992723,227805
996963,238821
999061,241275
1003615,251323
990735,224660
983180,206223
998920,222501
1000797,227650
1001109,228543
997398,224316
1006381,255159
1001099,249521
990084,223458
988592,209546
989305,224191
991826,224656
994546,217049
994006,227668
1005056,254794
1004299,251548
986953,209861
987369,207755
992834,231397
1000244,243335
982900,209043
1000961,232908
999650,242454
999824,230895
994135,231301
1003381,251159
988097,199303
998305,233352
998305,233352
994274,230280
993238,232098
984150,205162
996601,236053
1000749,233714
998935,233561
994382,230217
996370,233099
992418,226644
1000654,233077
998846,240505
1000281,230816
989361,201675
986559,199040
996560,221729
1001011,232969
1009277,258843
989494,226552
994382,230217
1001443,233924
994383,230217
999417,222300
990519,226935
1001665,238318
988977,207320
999417,222300
999759,228480
1005125,253532
989805,222361
996205,218755
1000608,244321
987290,201768
998916,231076
991259,228613
1000903,229479
982367,197850
988043,204792
992399,218083
999363,225834
982874,206187
987749,202926
994006,227668
994394,230217
999010,241300
990247,202440
1001099,249522
1001129,232980
992234,211814
1001099,249522
985191,201257
998813,239139
1003194,250157
987357,209928
994952,217030
982943,208266
1006405,253406
988803,204380
990689,209463
990477,212460
986082,216624
994981,217112
1005579,255750
999428,228970
982943,208266
1002557,247961
983681,209971
1001929,251305
992984,231583
987406,221671
987948,204476
1003194,250157
993000,231634
1001983,236229
990487,202196
984711,205066
983264,197320
992495,217893
984173,208542
992033,217951
990693,204123
986435,205409
1000852,237566
988937,201041
993088,228219
982943,208266
988937,201041
990747,210257
997565,222585
990501,226619
985113,210241
993017,231625
999133,238011
1001071,228564
1000980,228602
998159,233238
999133,238011
1001469,230069
1000980,228602
998165,233249
998165,233249
1000980,228602
1000980,228602
1000980,228602
999895,230599
1000558,233131
1001011,232969
1004097,254145
1001153,233092
1000654,233077
1001037,233030
1000654,233077
992302,224265
1000980,228602
1000980,228602
1004112,253393
1002106,246208
991732,229300
990474,226861
1000933,238788
991250,221833
1006180,253933
991343,226774
999587,228757
995515,234999
989816,224889
995515,234999
1000655,233076
996736,230667
995515,234999
1000655,233076
1000655,233076
984664,210412
984664,210412
1004110,253511
1000654,233077
997623,229819
993908,224290
991516,229458
990132,203926
985857,198983
989599,203084
986775,201213
997174,232033
997623,229819
989624,222161
987674,210634
1000236,237601
1005101,255613
1004817,253554
1004817,253554
997477,232394
989340,210796
1003660,253988
983532,202477
994519,222241
989824,200104
994363,232073
1006624,254850
1005783,254613
1000743,248307
993079,231595
995601,231481
1006405,253406
1002712,248536
1006405,253406
987918,204495
1004044,253365
993238,232098
991946,224594
998608,223646
984163,205183
996173,231563
998296,223527
984928,200876
989592,208989
995837,231798
989990,204004
995516,231327
998456,229435
991262,228618
989578,204718
988594,208639
996302,232195
989592,208989
982965,202085
989475,223194
995279,230374
994112,230109
1003873,251406
989361,201675
983611,202134
998168,221450
996940,237607
982049,199744
996049,220764
990937,200410
1000195,237330
989592,208989
983180,206223
987687,211130
989650,222449
985905,217621
998168,221450
986792,217425
993949,217531
1000726,238846
995571,219821
1004923,253477
1006413,253762
1004923,253477
993588,231603
998168,221450
998296,223527
996453,233718
998296,223527
995955,233038
988527,204886
995234,236556
988661,207985
996908,222443
987647,211162
998570,220618
996792,226497
1003386,252253
1006405,253406
990242,224927
1000335,237546
999361,222332
1005178,253250
992862,217087
998504,223015
981699,200201
1000286,237277
1001319,237307
1000641,243341
990197,209533
998485,229028
984472,210452
987662,211140
984877,210372
996994,232249
993776,231200
992325,227424
987647,211162
999448,239240
991241,228246
988045,201765
987683,211112
987974,201762
987948,204476
988968,204562
1000054,228918
986961,217247
984725,210366
990259,224918
990520,227142
987316,219443
1000054,228918
1001818,231288
984219,206004
1001509,237489
999860,230871
983578,213198
994336,215972
985916,211903
987467,205824
994336,215972
1008475,258679
1000233,240165
992233,227783
993454,219449
998603,240014
985857,198983
996500,233633
984533,204206
989805,226380
983604,209667
988182,223256
983578,213198
1004923,253477
1006802,253851
996392,233816
1000726,238846
988208,205269
997585,219608
987710,220545
988182,223256
989313,224187
990906,204079
998834,235069
986137,216676
998756,243177
1002557,247961
990962,222373
996392,233816
1006802,253851
986328,210791
983578,213198
1000661,230040
986865,206326
1001240,230111
1001099,249521
996500,233633
996921,231055
990710,224667
999815,243874
988218,205264
997013,230327
996137,220715
994274,230280
985905,207809
1000202,236120
999425,222227
988711,213351
996137,220715
988333,200356
996640,237990
992723,227805
988274,210453
987309,202369
996640,237990
1001645,249168
997585,219608
989338,222946
1003253,251397
997374,215623
1002859,247621
985806,207786
985798,198965
980541,195442
990429,225434
987995,201897
985806,207786
995623,231527
1000823,247646
998963,237501
989903,217488
994872,230593
990522,226607
989794,222368
982943,208266
1002375,228828
999159,222448
990164,203184
987382,222662
1000251,237074
996500,233633
988592,209546
1000730,242768
998251,241131
998889,227035
997615,222681
984020,208853
1000053,244338
988937,201041
990444,211500
1001386,245168
982943,208266
987251,208770
996788,223459
1001753,248823
989338,222945
994393,230217
988937,201041
994383,230217
990833,218234
1000634,230116
983279,204065
997651,240738
1001752,245540
988199,205274
988976,200682
999530,240624
1001282,230081
1000980,228602
988903,200472
999747,236170
990054,212018
995601,235023
986054,200030
1001034,232887
999775,235437
988394,211711
985820,214150
999649,230663
986792,217425
1000721,239458
990591,226569
982602,206194
990334,228274
984803,198513
993944,215249
1001226,244409
998850,222616
997615,230579
997415,239206
1000961,232907
999530,240624
1000306,236062
982943,208266
1000711,233069
999747,236170
997853,230833
999747,236170
999435,233845
996994,232252
997079,220174
988602,207878
1000961,232908
994279,230215
1000059,240629
995515,234999
987278,203789
1005646,253262
1000961,232908
996878,220220
984725,210366
983995,197273
984877,210372
998545,235858
1000537,231098
999449,222215
980238,196457
988070,201117
993626,219051
989134,206608
982369,197654
991092,222899
988996,198797
996328,232187
984877,210372
1002622,228697
1000654,233077
999425,222227
1000690,233067
997768,222593
999698,236075
998479,229907
992235,225038
1000654,233077
1000214,228538
1000726,238846
998512,223034
1000690,233067
988977,207320
988977,207320
999417,222300
1005798,253989
984650,204463
985258,204142
987693,216271
1000654,233077
984655,202327
1000214,228538
1000711,233069
996949,232165
998802,240529
1006089,253997
999000,222615
986137,216676
984744,200746
983222,209882
1002157,246280
1006405,253406
998411,222951
982943,208266
1000654,233077
1004454,254439
983578,213198
998432,222939
1001011,232969
998910,243316
989896,225429
982943,208266
997939,221713
996977,237674
987186,217207
988173,218154
988777,202711
999834,236320
996601,236053
991291,211922
999867,240236
991291,211922
993227,232104
993545,226553
1000045,241108
1000690,233067
989475,223194
1004478,255297
984725,210366
1001011,232969
996543,225192
998251,241131
1000458,243013
1001098,233008
1009277,258843
995955,216508
988553,205694
995102,218834
997561,232441
989430,210838
998156,223007
996357,233752
986594,201226
997184,235275
1000774,234243
997184,235275
983456,203270
996052,232723
1001307,248090
982943,208266
993079,231595
1001358,235471
999233,222196
996940,237607
998894,241368
998296,223527
1000021,244396
1000164,236922
996370,233099
999288,228044
999450,243179
1000354,246490
999820,226659
995641,231552
990647,223452
986249,210541
996439,230929
998846,236386
990898,223007
1002240,247674
984641,210143
987088,210080
985001,210303
979624,196054
1000819,236985
992332,212567
996969,219643
988993,218935
1002122,235058
996476,221783
998292,236059
988661,207985
998661,223021
992979,213993
995918,219297
1001099,249522
999895,233586
987010,217301
984977,210633
984412,205135
1001099,249521
999934,244404
986023,199765
987186,217207
997463,240116
986169,216802
1001255,246766
989364,223129
985372,210212
994952,217030
998817,222641
989824,200104
994872,230593
984326,207732
1001890,233676
989261,223219
988762,207926
988162,218160
986999,217307
990444,210896
987021,217295
984638,210124
998231,222965
986600,210790
989821,200108
994872,230593
999824,230895
993967,214341
986436,212532
995854,232857
999804,230899
999759,233019
996506,223920
987643,204446
982943,208266
987643,204446
989376,223154
999135,234313
998354,241268
997074,232719
984848,198746
994829,220829
1000244,243335
995206,220321
996949,232165
982866,206434
992992,218810
997372,237999
998950,240744
998699,220849
989903,217488
1000000,237435
998570,220618
999417,222300
989794,222368
999417,222300
1000233,232764
993922,231227
996015,238298
986439,216734
1001099,249521
987688,204469
987712,210620
990800,207374
989475,223194
998575,241199
984014,209632
987774,207435
1001099,249521
1000813,233968
992848,228355
999739,237587
993740,231227
996099,238330
987296,202873
1000903,229479
1001190,246719
1002353,248515
985020,198970
998089,239392
999136,241527
985736,202661
997274,233801
994169,218451
1000903,229479
983771,197750
998936,235898
999474,239328
1001255,246766
998053,231554
987410,216482
986259,216826
1001770,229163
996743,232599
1000228,229638
989805,222361
994007,231375
992631,231578
1001918,246928
996015,238298
1002420,246961
995068,230532
1001623,228367
997939,221713
1002129,236851
1001733,229830
987044,201630
986572,199707
1002353,248515
982943,208266
983462,207276
996801,230853
1004110,253511
1004356,254618
983180,206493
984641,210143
1000359,232277
999417,222300
997381,221584
989387,210785
999521,222206
989546,211393
987774,207435
996476,221783
1001099,249521
998106,221485
999824,230895
987953,207746
999716,236494
1000399,229036
984947,212646
992878,231702
988764,218370
1006187,254625
984820,210109
984716,210166
997411,240403
993434,227411
1001073,232876
997058,234111
1001673,244031
1002047,249070
987774,207435
997058,234111
993116,219338
999551,224176
1006557,254029
997411,240403
986506,205693
1001110,238952
987774,207435
992922,227998
992707,229952
982943,208266
996892,233810
997312,233016
986572,199707
1003315,249438
985220,208080
989954,202602
999440,222288
1001067,237534
999417,222300
1001587,229842
990526,221661
1001462,233913
986515,201728
989538,218629
992652,228147
987290,201768
997557,220557
997672,222329
985708,202829
987325,200559
989320,218795
1000067,249085
986138,216599
997535,230317
985901,198582
997557,220557
998637,222528
990003,222572
992829,228043
988818,200509
982746,206404
986137,216676
987005,198532
997411,240403
993017,231625
998296,223527
982602,206194
989126,209446
997278,231233
997411,240403
988162,218160
984762,210141
989252,223926
998753,221421
1001240,230111
1001199,240282
988883,203479
999423,232656
998305,223522
996862,230897
996863,226984
982602,206194
999227,243817
990564,209544
1002511,247680
995112,217933
999357,241402
985964,201902
992983,231643
993017,231625
992983,231643
997839,225593
997546,235865
989315,198476
983462,207276
988696,205389
1002410,250916
988947,218960
989029,213174
1003784,249966
992677,231810
993017,231625
986589,221402
987836,205787
988853,199132
999654,236423
989950,224879
992983,231643
984533,204206
989782,205014
995641,231552
998251,241131
1001282,230081
998390,233456
989999,202887
1001067,237534
1005949,254270
1000943,246849
999008,231025
986138,216599
990564,226507
996784,218941
993017,231625
1005905,254190
984257,204710
987326,219535
986589,216939
998285,238949
990629,226548
992399,218083
982943,208266
981553,201853
1000268,236076
999417,222300
986589,216939
987774,207435
999766,244585
999444,235884
995685,218063
1005905,254190
988771,210616
993529,232606
992818,228049
997984,234845
1009136,257894
982313,205748
985433,209491
995465,236096
986589,216939
986589,216939
998094,235183
1006285,255501
990271,203844
990334,228274
995827,232780
990041,202554
1000516,242596
987036,200489
981565,206141
1005905,254190
987256,200393
988208,205269
990524,226606
1002420,246961
987369,207755
996911,233851
984449,212274
990526,226518
983707,204136
990219,202696
998305,223522
986589,216939
990258,200588
989598,212040
990166,202537
995698,231015
998490,228464
998354,241268
987480,216450
989712,210094
987677,219022
987009,216109
983780,204253
994667,230710
982943,208266
981477,201957
990620,207473
996924,231252
995103,231064
999804,230899
982442,210731
989038,209591
993794,231197
986589,216939
985151,197756
993012,231628
983801,197374
996370,233099
1003784,249966
1001067,237534
999449,222215
990450,209567
990436,225121
999262,228164
1001067,237534
998305,223522
984990,198967
1004077,250950
986606,199516
996506,223920
986138,216599
984990,198967
984990,198967
983374,205210
995699,232952
986589,216939
998571,222865
996638,239094
986589,216939
